ID	Date	Time	Latitude	Longitude	Date_time	Time_diff	cluster	centroid_lat	centroid_long	dist_to_centroid
TMC13	10/16/2015	17:00:00	-34.117203	18.413228	2015-10-16 17:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	294.246084972688
TMC13	10/16/2015	17:00:00	-34.117203	18.413228	2015-10-16 17:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	203.974723196504
TMC13	10/16/2015	20:00:00	-34.117072	18.410953	2015-10-16 20:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	141.179232107775
TMC13	10/16/2015	20:00:00	-34.117072	18.410953	2015-10-16 20:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	7.28072719010294
TMC13	10/16/2015	23:00:00	-34.128108	18.410238	2015-10-16 23:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1101.89269426799
TMC13	10/16/2015	23:00:00	-34.128108	18.410238	2015-10-16 23:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1226.44004148716
TMC13	10/17/2015	2:00:00	-34.125775	18.40645	2015-10-17 02:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	912.99971266792
TMC13	10/17/2015	2:00:00	-34.125775	18.40645	2015-10-17 02:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1052.46715992703
TMC13	10/17/2015	5:00:00	-34.123527	18.40575	2015-10-17 05:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	724.11377960979
TMC13	10/17/2015	5:00:00	-34.123527	18.40575	2015-10-17 05:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	863.711937120259
TMC13	10/17/2015	8:00:00	-34.12325	18.406893	2015-10-17 08:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	641.884653941607
TMC13	10/17/2015	8:00:00	-34.12325	18.406893	2015-10-17 08:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	782.124439011649
TMC13	10/17/2015	11:00:00	-34.124798	18.403427	2015-10-17 11:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	967.606387566596
TMC13	10/17/2015	11:00:00	-34.124798	18.403427	2015-10-17 11:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1105.36953449649
TMC13	10/17/2015	14:00:00	-34.124273	18.403543	2015-10-17 14:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	916.828247116223
TMC13	10/17/2015	14:00:00	-34.124273	18.403543	2015-10-17 14:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1053.74580113252
TMC13	10/17/2015	17:00:00	-34.12105	18.406447	2015-10-17 17:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	473.797508343967
TMC13	10/17/2015	17:00:00	-34.12105	18.406447	2015-10-17 17:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	608.139277791083
TMC13	10/17/2015	20:00:00	-34.11718	18.410872	2015-10-17 20:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	127.102723985206
TMC13	10/17/2015	20:00:00	-34.11718	18.410872	2015-10-17 20:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	15.5399859858088
TMC13	10/17/2015	23:00:00	-34.117045	18.411115	2015-10-17 23:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	150.958115456886
TMC13	10/17/2015	23:00:00	-34.117045	18.411115	2015-10-17 23:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	11.5017111858688
